Region,State,District,Year,Quarter,Total_transaction_count,Total_transaction_amount,Latitude,Longitude
Southern Region,Kerala,Ernakulam,2022,Q1,29451475,36915318572.07093,9.98408,76.2741457
Southern Region,Kerala,Malappuram,2022,Q1,10270093,13968886082.9426,11.10684475,76.1099551
Southern Region,Kerala,Kozhikode,2022,Q1,9526680,13732159882.74073,11.2450558,75.7754716
Southern Region,Kerala,Thiruvananthapuram,2022,Q1,7747326,12106537679.278355,8.4882267,76.947551
Southern Region,Kerala,Thrissur,2022,Q1,7612460,12265599938.768522,10.5256264,76.2132542
Southern Region,Kerala,Kollam,2022,Q1,4851496,8628660586.960697,8.8879509,76.5955013
Southern Region,Kerala,Kannur,2022,Q1,4837076,7882293599.260639,11.8763836,75.3737973
Southern Region,Kerala,Palakkad,2022,Q1,4504996,7445457072.7399845,10.78736915,76.47421719
Southern Region,Kerala,Kottayam,2022,Q1,4029330,6642441538.163084,9.6287383,76.64553257
Southern Region,Kerala,Alappuzha,2022,Q1,3687088,5795828219.423044,9.5006651,76.41241429
Southern Region,Kerala,Ernakulam,2022,Q2,32257485,40076176147.54245,9.98408,76.2741457
Southern Region,Kerala,Malappuram,2022,Q2,11218062,15235042406.963663,11.10684475,76.1099551
Southern Region,Kerala,Kozhikode,2022,Q2,10478852,15005755668.418482,11.2450558,75.7754716
Southern Region,Kerala,Thiruvananthapuram,2022,Q2,8942858,13552082447.365555,8.4882267,76.947551
Southern Region,Kerala,Thrissur,2022,Q2,8767715,13850991972.685726,10.5256264,76.2132542
Southern Region,Kerala,Kollam,2022,Q2,5799455,10109273068.99764,8.8879509,76.5955013
Southern Region,Kerala,Kannur,2022,Q2,5415196,8864093942.922422,11.8763836,75.3737973
Southern Region,Kerala,Palakkad,2022,Q2,4998295,8233196635.528811,10.78736915,76.47421719
Southern Region,Kerala,Kottayam,2022,Q2,4440370,7095672952.24407,9.6287383,76.64553257
Southern Region,Kerala,Alappuzha,2022,Q2,4151240,6503782725.4786625,9.5006651,76.41241429
Southern Region,Kerala,Ernakulam,2022,Q3,35009862,41683362156.46341,9.98408,76.2741457
Southern Region,Kerala,Thiruvananthapuram,2022,Q3,11886964,16637313650.762661,8.4882267,76.947551
Southern Region,Kerala,Malappuram,2022,Q3,11727280,15435401577.943787,11.10684475,76.1099551
Southern Region,Kerala,Kozhikode,2022,Q3,10298519,13830874892.026695,11.2450558,75.7754716
Southern Region,Kerala,Thrissur,2022,Q3,9037575,12908229884.950268,10.5256264,76.2132542
Southern Region,Kerala,Kollam,2022,Q3,7100622,10992059341.720556,8.8879509,76.5955013
Southern Region,Kerala,Palakkad,2022,Q3,6174837,9220755480.574833,10.78736915,76.47421719
Southern Region,Kerala,Kottayam,2022,Q3,5918541,8495120284.447549,9.6287383,76.64553257
Southern Region,Kerala,Alappuzha,2022,Q3,5705022,7973274496.748119,9.5006651,76.41241429
Southern Region,Kerala,Kannur,2022,Q3,5631041,8674487770.19761,11.8763836,75.3737973
Southern Region,Kerala,Ernakulam,2022,Q4,39069167,44933855503.73201,9.98408,76.2741457
Southern Region,Kerala,Thrissur,2022,Q4,12802574,16539944197.055008,10.5256264,76.2132542
Southern Region,Kerala,Malappuram,2022,Q4,12667960,16133583076.643559,11.10684475,76.1099551
Southern Region,Kerala,Thiruvananthapuram,2022,Q4,12176949,16386992625.195726,8.4882267,76.947551
Southern Region,Kerala,Kozhikode,2022,Q4,11205522,14187898844.87042,11.2450558,75.7754716
Southern Region,Kerala,Kollam,2022,Q4,7022669,10513248742.581398,8.8879509,76.5955013
Southern Region,Kerala,Palakkad,2022,Q4,6558445,9566627508.647114,10.78736915,76.47421719
Southern Region,Kerala,Kottayam,2022,Q4,6551967,9198738854.992409,9.6287383,76.64553257
Southern Region,Kerala,Kannur,2022,Q4,6407573,9291348716.042475,11.8763836,75.3737973
Southern Region,Kerala,Alappuzha,2022,Q4,6094707,8414450111.973735,9.5006651,76.41241429
Northern Region,Ladakh,Leh,2018,Q1,4845,9101926.692070464,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2018,Q1,1244,3430931.079044319,32.7045476,74.871206
Northern Region,Ladakh,Leh,2018,Q2,10969,33164160.35287711,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2018,Q2,4041,14170742.18486436,32.7045476,74.871206
Northern Region,Ladakh,Leh,2018,Q3,18715,63917843.16930765,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2018,Q3,6149,20173133.975538384,32.7045476,74.871206
Northern Region,Ladakh,Leh,2018,Q4,26838,103879000.36170287,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2018,Q4,8373,31643842.130934663,32.7045476,74.871206
Northern Region,Ladakh,Leh,2019,Q1,36320,118531360.44614574,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2019,Q1,9825,34328560.502981424,32.7045476,74.871206
Northern Region,Ladakh,Leh,2019,Q2,53483,201775862.19993445,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2019,Q2,15289,57479644.79749023,32.7045476,74.871206
Northern Region,Ladakh,Leh,2019,Q3,78541,283288473.20134807,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2019,Q3,13855,47841053.992474176,32.7045476,74.871206
Northern Region,Ladakh,Leh,2019,Q4,79404,302589608.5910406,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2019,Q4,5302,22099751.43707087,32.7045476,74.871206
Northern Region,Ladakh,Leh,2020,Q1,92250,308889816.71047306,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2020,Q1,24169,68749860.73527025,32.7045476,74.871206
Northern Region,Ladakh,Leh,2020,Q2,116607,398378484.5171527,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2020,Q2,38403,125414514.13487196,32.7045476,74.871206
Northern Region,Ladakh,Leh,2020,Q3,174514,652346606.2279811,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2020,Q3,53708,183140893.83021227,32.7045476,74.871206
Northern Region,Ladakh,Leh,2020,Q4,252454,869280793.9100087,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2020,Q4,79680,242682676.5979519,32.7045476,74.871206
Northern Region,Ladakh,Leh,2021,Q1,216659,801921555.5582755,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2021,Q1,58756,181498257.68860364,32.7045476,74.871206
Northern Region,Ladakh,Leh,2021,Q2,307802,1142273759.759401,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2021,Q2,91914,284985335.7109178,32.7045476,74.871206
Northern Region,Ladakh,Leh,2021,Q3,462038,1769463336.5355487,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2021,Q3,128949,444521407.39904046,32.7045476,74.871206
Northern Region,Ladakh,Leh,2021,Q4,495230,1736886845.1005516,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2021,Q4,134957,416648293.6797176,32.7045476,74.871206
Northern Region,Ladakh,Leh,2022,Q1,500666,1653910267.0664318,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2022,Q1,129349,371130651.7757771,32.7045476,74.871206
Northern Region,Ladakh,Leh,2022,Q2,888735,2898954648.724365,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2022,Q2,229338,644363529.2719021,32.7045476,74.871206
Northern Region,Ladakh,Leh,2022,Q3,946345,2958028223.6015,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2022,Q3,244513,647171126.7724075,32.7045476,74.871206
Northern Region,Ladakh,Leh,2022,Q4,850164,2346066905.1393,34.0861613,74.8234016
Northern Region,Ladakh,Kargil,2022,Q4,233208,548410667.5396476,32.7045476,74.871206
Southern Region,Lakshadweep,Lakshadweep,2018,Q1,778,1928611.1808777403,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2018,Q2,2132,6187809.539400538,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2018,Q3,1703,4339032.311985849,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2018,Q4,1642,4463213.698222831,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2019,Q1,2481,8786130.479338996,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2019,Q2,2926,9242524.13698889,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2019,Q3,3104,9651761.46376847,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2019,Q4,3765,11269913.40492385,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2020,Q1,5151,13502368.574504208,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2020,Q2,7220,16942922.08594439,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2020,Q3,8589,21306833.308656827,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2020,Q4,11650,30111317.917080387,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2021,Q1,9085,27042782.914081156,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2021,Q2,11384,27383463.65795153,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2021,Q3,13370,38803163.698768154,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2021,Q4,15470,50998185.528381005,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2022,Q1,16397,54939432.65393007,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2022,Q2,17569,55929601.98990567,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2022,Q3,15241,47580009.61750026,10.8169274,73.6869845
Southern Region,Lakshadweep,Lakshadweep,2022,Q4,17147,54813873.614936255,10.8169274,73.6869845
Central Region,Madhya Pradesh,Bhopal,2018,Q1,1704495,1905473874.8326716,23.2584857,77.401989
Central Region,Madhya Pradesh,Indore,2018,Q1,1066784,1455149304.9952686,22.7203616,75.8681996
Central Region,Madhya Pradesh,Gwalior,2018,Q1,354555,437805408.20386726,26.2037247,78.1573628
Central Region,Madhya Pradesh,Jabalpur,2018,Q1,294739,336129604.08967173,23.1608938,79.9497702
Central Region,Madhya Pradesh,Sehore,2018,Q1,262578,253627459.66805387,23.1156882,77.06623939
Central Region,Madhya Pradesh,Ujjain,2018,Q1,223180,258084907.59517384,23.1885131,75.7716562
Central Region,Madhya Pradesh,Sagar,2018,Q1,217079,158907811.38195506,23.80961225,78.75911361
Central Region,Madhya Pradesh,Rewa,2018,Q1,210786,249549304.77768275,24.756718,81.65493469
Central Region,Madhya Pradesh,Dewas,2018,Q1,187518,204604018.77963144,23.0,76.166667
Central Region,Madhya Pradesh,Dhar,2018,Q1,183246,206440756.11008483,22.5,75.25
Central Region,Madhya Pradesh,Bhopal,2018,Q2,2101870,3162583722.7483263,23.2584857,77.401989
Central Region,Madhya Pradesh,Indore,2018,Q2,1375908,2404399122.9028625,22.7203616,75.8681996
Central Region,Madhya Pradesh,Gwalior,2018,Q2,489851,768942832.0715543,26.2037247,78.1573628
Central Region,Madhya Pradesh,Jabalpur,2018,Q2,422639,584301958.944094,23.1608938,79.9497702
Central Region,Madhya Pradesh,Sehore,2018,Q2,344826,478416852.5884154,23.1156882,77.06623939
Central Region,Madhya Pradesh,Rewa,2018,Q2,298854,492363779.31866646,24.756718,81.65493469
Central Region,Madhya Pradesh,Ujjain,2018,Q2,291630,463505751.4854504,23.1885131,75.7716562
Central Region,Madhya Pradesh,Sagar,2018,Q2,267894,314107092.19693184,23.80961225,78.75911361
Central Region,Madhya Pradesh,Satna,2018,Q2,242463,270342008.7411064,24.5,81.0
Central Region,Madhya Pradesh,Dhar,2018,Q2,238497,351923712.98836184,22.5,75.25
Central Region,Madhya Pradesh,Bhopal,2018,Q3,3157810,4500771533.49004,23.2584857,77.401989
Central Region,Madhya Pradesh,Indore,2018,Q3,2082530,3633508421.8101254,22.7203616,75.8681996
Central Region,Madhya Pradesh,Sagar,2018,Q3,792217,664927054.0421132,23.80961225,78.75911361
Central Region,Madhya Pradesh,Sehore,2018,Q3,758026,813770551.0306485,23.1156882,77.06623939
Central Region,Madhya Pradesh,Gwalior,2018,Q3,726317,1161920835.789859,26.2037247,78.1573628
Central Region,Madhya Pradesh,Jabalpur,2018,Q3,701227,958869249.390048,23.1608938,79.9497702
Central Region,Madhya Pradesh,Rewa,2018,Q3,566062,685929451.0927081,24.756718,81.65493469
Central Region,Madhya Pradesh,Ujjain,2018,Q3,498756,721272323.6353652,23.1885131,75.7716562
Central Region,Madhya Pradesh,Narsinghpur,2018,Q3,426854,345889819.40697944,22.9467047,79.1980228
Central Region,Madhya Pradesh,Dhar,2018,Q3,425936,570906796.1316426,22.5,75.25
Central Region,Madhya Pradesh,Bhopal,2018,Q4,4226983,6249310700.95542,23.2584857,77.401989
Central Region,Madhya Pradesh,Indore,2018,Q4,2826520,5075021922.79704,22.7203616,75.8681996
Central Region,Madhya Pradesh,Gwalior,2018,Q4,894712,1644666010.3465357,26.2037247,78.1573628
Central Region,Madhya Pradesh,Jabalpur,2018,Q4,866243,1360238729.0313094,23.1608938,79.9497702
Central Region,Madhya Pradesh,Sehore,2018,Q4,783146,1051788224.0566217,23.1156882,77.06623939
Central Region,Madhya Pradesh,Rewa,2018,Q4,588836,933681137.7141752,24.756718,81.65493469
Central Region,Madhya Pradesh,Ujjain,2018,Q4,585638,981666410.735889,23.1885131,75.7716562
Central Region,Madhya Pradesh,Sagar,2018,Q4,573261,742271402.2191862,23.80961225,78.75911361
Central Region,Madhya Pradesh,Dhar,2018,Q4,536104,820460181.5187452,22.5,75.25
Central Region,Madhya Pradesh,Dewas,2018,Q4,501654,821092172.381887,23.0,76.166667
Central Region,Madhya Pradesh,Bhopal,2019,Q1,8252290,9878412374.297678,23.2584857,77.401989
Central Region,Madhya Pradesh,Indore,2019,Q1,5731364,8462300131.378916,22.7203616,75.8681996
Central Region,Madhya Pradesh,Sehore,2019,Q1,1598108,1381467050.209204,23.1156882,77.06623939
Central Region,Madhya Pradesh,Jabalpur,2019,Q1,1489827,2066194878.07519,23.1608938,79.9497702
Central Region,Madhya Pradesh,Gwalior,2019,Q1,1342886,2088543078.353699,26.2037247,78.1573628
Central Region,Madhya Pradesh,Dhar,2019,Q1,976357,1063530759.7629424,22.5,75.25
Central Region,Madhya Pradesh,Ujjain,2019,Q1,940607,1264261226.7636352,23.1885131,75.7716562
Central Region,Madhya Pradesh,Sagar,2019,Q1,925998,1031788235.321145,23.80961225,78.75911361
Central Region,Madhya Pradesh,Dewas,2019,Q1,911351,1084348082.083155,23.0,76.166667
Central Region,Madhya Pradesh,Rewa,2019,Q1,866533,1138882577.7546175,24.756718,81.65493469
Central Region,Madhya Pradesh,Bhopal,2019,Q2,12031142,17309015090.75333,23.2584857,77.401989
Central Region,Madhya Pradesh,Indore,2019,Q2,8459734,14340814113.22087,22.7203616,75.8681996
Central Region,Madhya Pradesh,Jabalpur,2019,Q2,2003659,3365108021.1103716,23.1608938,79.9497702
Central Region,Madhya Pradesh,Gwalior,2019,Q2,1264694,2419928141.075864,26.2037247,78.1573628
Central Region,Madhya Pradesh,Sehore,2019,Q2,1000398,1498323453.5966249,23.1156882,77.06623939
Central Region,Madhya Pradesh,Ujjain,2019,Q2,869522,1520840061.8610396,23.1885131,75.7716562
Central Region,Madhya Pradesh,Sagar,2019,Q2,758405,1228020791.0177653,23.80961225,78.75911361
Central Region,Madhya Pradesh,Hoshangabad,2019,Q2,733352,1398321448.0271442,22.6503147,77.7509281
Central Region,Madhya Pradesh,Rewa,2019,Q2,718741,1390495018.41335,24.756718,81.65493469
Central Region,Madhya Pradesh,Dewas,2019,Q2,705805,1221413819.1866453,23.0,76.166667
Central Region,Madhya Pradesh,Bhopal,2019,Q3,15339970,19449113922.050434,23.2584857,77.401989
Central Region,Madhya Pradesh,Indore,2019,Q3,11739888,17332954157.395485,22.7203616,75.8681996
Central Region,Madhya Pradesh,Jabalpur,2019,Q3,2424190,3585214328.9999766,23.1608938,79.9497702
Central Region,Madhya Pradesh,Gwalior,2019,Q3,1945426,2938882604.9629474,26.2037247,78.1573628
Central Region,Madhya Pradesh,Ujjain,2019,Q3,1287391,1861274343.6180212,23.1885131,75.7716562
Central Region,Madhya Pradesh,Sehore,2019,Q3,1227719,1645829156.9951177,23.1156882,77.06623939
Central Region,Madhya Pradesh,Dewas,2019,Q3,992605,1490521770.4985013,23.0,76.166667
Central Region,Madhya Pradesh,Rewa,2019,Q3,935300,1453796034.8352695,24.756718,81.65493469
Central Region,Madhya Pradesh,Sagar,2019,Q3,935229,1347968051.4244916,23.80961225,78.75911361
Central Region,Madhya Pradesh,Dhar,2019,Q3,895526,1358217450.0838826,22.5,75.25
Central Region,Madhya Pradesh,Bhopal,2019,Q4,18062429,24303685079.877422,23.2584857,77.401989
Central Region,Madhya Pradesh,Indore,2019,Q4,15879423,23175261773.68209,22.7203616,75.8681996
Central Region,Madhya Pradesh,Jabalpur,2019,Q4,2901762,4636477563.561832,23.1608938,79.9497702
Central Region,Madhya Pradesh,Gwalior,2019,Q4,2509157,4050254390.723213,26.2037247,78.1573628
Central Region,Madhya Pradesh,Ujjain,2019,Q4,1649254,2534823488.3187428,23.1885131,75.7716562
Central Region,Madhya Pradesh,Sehore,2019,Q4,1629869,2294177801.2437177,23.1156882,77.06623939
Central Region,Madhya Pradesh,Dewas,2019,Q4,1251392,2061011651.7828116,23.0,76.166667
Central Region,Madhya Pradesh,Sagar,2019,Q4,1218814,1853137602.0859163,23.80961225,78.75911361
Central Region,Madhya Pradesh,Dhar,2019,Q4,1194971,1868318600.635218,22.5,75.25
Central Region,Madhya Pradesh,Rewa,2019,Q4,1160674,2078184265.1862037,24.756718,81.65493469
Central Region,Madhya Pradesh,Indore,2020,Q1,20249473,30491290764.19948,22.7203616,75.8681996
Central Region,Madhya Pradesh,Bhopal,2020,Q1,18872294,26955303213.752163,23.2584857,77.401989
Central Region,Madhya Pradesh,Jabalpur,2020,Q1,3486010,5963024021.3977585,23.1608938,79.9497702
Central Region,Madhya Pradesh,Gwalior,2020,Q1,2793829,4742983278.610157,26.2037247,78.1573628
Central Region,Madhya Pradesh,Ujjain,2020,Q1,1956388,2984071094.5180407,23.1885131,75.7716562
Central Region,Madhya Pradesh,Sehore,2020,Q1,1747508,2672516076.5999746,23.1156882,77.06623939
Central Region,Madhya Pradesh,Chhindwara,2020,Q1,1550995,2660677487.5778346,22.13983105,78.80964495
Central Region,Madhya Pradesh,Dewas,2020,Q1,1550696,2464387871.393967,23.0,76.166667
Central Region,Madhya Pradesh,Dhar,2020,Q1,1500274,2336164021.151242,22.5,75.25
Central Region,Madhya Pradesh,Rewa,2020,Q1,1358528,2622020903.5922184,24.756718,81.65493469
Central Region,Madhya Pradesh,Bhopal,2020,Q2,14074026,27679446324.45678,23.2584857,77.401989
Central Region,Madhya Pradesh,Indore,2020,Q2,13320426,28685653051.73161,22.7203616,75.8681996
Central Region,Madhya Pradesh,Gwalior,2020,Q2,2624767,4775816368.953523,26.2037247,78.1573628
Central Region,Madhya Pradesh,Jabalpur,2020,Q2,2318052,4127023650.0580335,23.1608938,79.9497702
Central Region,Madhya Pradesh,Ujjain,2020,Q2,2060273,3502234253.762901,23.1885131,75.7716562
Central Region,Madhya Pradesh,Sehore,2020,Q2,2007098,3502556848.342663,23.1156882,77.06623939
Central Region,Madhya Pradesh,Chhindwara,2020,Q2,1950309,3543387312.8824368,22.13983105,78.80964495
Central Region,Madhya Pradesh,Dewas,2020,Q2,1913320,3316587068.990117,23.0,76.166667
Central Region,Madhya Pradesh,Rewa,2020,Q2,1877915,3929625254.5108604,24.756718,81.65493469
Central Region,Madhya Pradesh,Dhar,2020,Q2,1792207,2906918483.5859733,22.5,75.25
Central Region,Madhya Pradesh,Bhopal,2020,Q3,29560361,57525605025.512215,23.2584857,77.401989
Central Region,Madhya Pradesh,Indore,2020,Q3,17544816,31851463020.761208,22.7203616,75.8681996
Central Region,Madhya Pradesh,Gwalior,2020,Q3,3978884,7817520356.40003,26.2037247,78.1573628
Central Region,Madhya Pradesh,Jabalpur,2020,Q3,3568035,6733555697.65695,23.1608938,79.9497702
Central Region,Madhya Pradesh,Ujjain,2020,Q3,2921971,5297389626.97533,23.1885131,75.7716562
Central Region,Madhya Pradesh,Dhar,2020,Q3,2527639,4260243322.8625326,22.5,75.25
Central Region,Madhya Pradesh,Sehore,2020,Q3,2512141,4197137117.0135603,23.1156882,77.06623939
Central Region,Madhya Pradesh,Dewas,2020,Q3,2498225,4394184455.067969,23.0,76.166667
