Region,State,Pincode,Year,Quarter,Registered_user
North-Eastern Region,Arunachal Pradesh,792103,2019,Q1,3477
North-Eastern Region,Arunachal Pradesh,792001,2019,Q1,3160
North-Eastern Region,Arunachal Pradesh,791001,2019,Q1,3103
North-Eastern Region,Arunachal Pradesh,790116,2019,Q1,2798
North-Eastern Region,Arunachal Pradesh,791109,2019,Q1,2519
North-Eastern Region,Arunachal Pradesh,791110,2019,Q2,10055
North-Eastern Region,Arunachal Pradesh,791111,2019,Q2,9597
North-Eastern Region,Arunachal Pradesh,791113,2019,Q2,6418
North-Eastern Region,Arunachal Pradesh,791102,2019,Q2,6283
North-Eastern Region,Arunachal Pradesh,790104,2019,Q2,4437
North-Eastern Region,Arunachal Pradesh,792103,2019,Q2,4369
North-Eastern Region,Arunachal Pradesh,791001,2019,Q2,3960
North-Eastern Region,Arunachal Pradesh,792001,2019,Q2,3918
North-Eastern Region,Arunachal Pradesh,790116,2019,Q2,3335
North-Eastern Region,Arunachal Pradesh,791109,2019,Q2,3151
North-Eastern Region,Arunachal Pradesh,791110,2019,Q3,11834
North-Eastern Region,Arunachal Pradesh,791111,2019,Q3,11464
North-Eastern Region,Arunachal Pradesh,791113,2019,Q3,7593
North-Eastern Region,Arunachal Pradesh,791102,2019,Q3,7308
North-Eastern Region,Arunachal Pradesh,792103,2019,Q3,5172
North-Eastern Region,Arunachal Pradesh,790104,2019,Q3,4964
North-Eastern Region,Arunachal Pradesh,791001,2019,Q3,4733
North-Eastern Region,Arunachal Pradesh,792001,2019,Q3,4605
North-Eastern Region,Arunachal Pradesh,791109,2019,Q3,3715
North-Eastern Region,Arunachal Pradesh,790116,2019,Q3,3709
North-Eastern Region,Arunachal Pradesh,791110,2019,Q4,13737
North-Eastern Region,Arunachal Pradesh,791111,2019,Q4,13109
North-Eastern Region,Arunachal Pradesh,791113,2019,Q4,8753
North-Eastern Region,Arunachal Pradesh,791102,2019,Q4,8369
North-Eastern Region,Arunachal Pradesh,792103,2019,Q4,5974
North-Eastern Region,Arunachal Pradesh,790104,2019,Q4,5523
North-Eastern Region,Arunachal Pradesh,791001,2019,Q4,5499
North-Eastern Region,Arunachal Pradesh,792001,2019,Q4,5268
North-Eastern Region,Arunachal Pradesh,791109,2019,Q4,4216
North-Eastern Region,Arunachal Pradesh,790116,2019,Q4,4071
North-Eastern Region,Arunachal Pradesh,791110,2020,Q1,15867
North-Eastern Region,Arunachal Pradesh,791111,2020,Q1,14888
North-Eastern Region,Arunachal Pradesh,791113,2020,Q1,10049
North-Eastern Region,Arunachal Pradesh,791102,2020,Q1,9584
North-Eastern Region,Arunachal Pradesh,792103,2020,Q1,6949
North-Eastern Region,Arunachal Pradesh,791001,2020,Q1,6631
North-Eastern Region,Arunachal Pradesh,790104,2020,Q1,6108
North-Eastern Region,Arunachal Pradesh,792001,2020,Q1,6044
North-Eastern Region,Arunachal Pradesh,791109,2020,Q1,4808
North-Eastern Region,Arunachal Pradesh,792110,2020,Q1,4690
North-Eastern Region,Arunachal Pradesh,791110,2020,Q2,18699
North-Eastern Region,Arunachal Pradesh,791111,2020,Q2,17137
North-Eastern Region,Arunachal Pradesh,791113,2020,Q2,11777
North-Eastern Region,Arunachal Pradesh,791102,2020,Q2,11547
North-Eastern Region,Arunachal Pradesh,792103,2020,Q2,8648
North-Eastern Region,Arunachal Pradesh,791001,2020,Q2,8304
North-Eastern Region,Arunachal Pradesh,792001,2020,Q2,7106
North-Eastern Region,Arunachal Pradesh,790104,2020,Q2,6860
North-Eastern Region,Arunachal Pradesh,792110,2020,Q2,5825
North-Eastern Region,Arunachal Pradesh,791109,2020,Q2,5521
North-Eastern Region,Arunachal Pradesh,791110,2020,Q3,21772
North-Eastern Region,Arunachal Pradesh,791111,2020,Q3,19597
North-Eastern Region,Arunachal Pradesh,791113,2020,Q3,13723
North-Eastern Region,Arunachal Pradesh,791102,2020,Q3,13422
North-Eastern Region,Arunachal Pradesh,792103,2020,Q3,9996
North-Eastern Region,Arunachal Pradesh,791001,2020,Q3,9880
North-Eastern Region,Arunachal Pradesh,792001,2020,Q3,8196
North-Eastern Region,Arunachal Pradesh,790104,2020,Q3,7622
North-Eastern Region,Arunachal Pradesh,792110,2020,Q3,6844
North-Eastern Region,Arunachal Pradesh,791109,2020,Q3,6404
North-Eastern Region,Arunachal Pradesh,791110,2020,Q4,24414
North-Eastern Region,Arunachal Pradesh,791111,2020,Q4,21845
North-Eastern Region,Arunachal Pradesh,791113,2020,Q4,15540
North-Eastern Region,Arunachal Pradesh,791102,2020,Q4,14955
North-Eastern Region,Arunachal Pradesh,791001,2020,Q4,11382
North-Eastern Region,Arunachal Pradesh,792103,2020,Q4,10964
North-Eastern Region,Arunachal Pradesh,792001,2020,Q4,9130
North-Eastern Region,Arunachal Pradesh,790104,2020,Q4,8391
North-Eastern Region,Arunachal Pradesh,792110,2020,Q4,7743
North-Eastern Region,Arunachal Pradesh,791109,2020,Q4,7262
North-Eastern Region,Arunachal Pradesh,791110,2021,Q1,26578
North-Eastern Region,Arunachal Pradesh,791111,2021,Q1,23660
North-Eastern Region,Arunachal Pradesh,791113,2021,Q1,16942
North-Eastern Region,Arunachal Pradesh,791102,2021,Q1,16191
North-Eastern Region,Arunachal Pradesh,791001,2021,Q1,12442
North-Eastern Region,Arunachal Pradesh,792103,2021,Q1,11916
North-Eastern Region,Arunachal Pradesh,792001,2021,Q1,9875
North-Eastern Region,Arunachal Pradesh,790104,2021,Q1,9066
North-Eastern Region,Arunachal Pradesh,792110,2021,Q1,8458
North-Eastern Region,Arunachal Pradesh,791109,2021,Q1,7917
North-Eastern Region,Arunachal Pradesh,791110,2021,Q2,28553
North-Eastern Region,Arunachal Pradesh,791111,2021,Q2,25349
North-Eastern Region,Arunachal Pradesh,791113,2021,Q2,18141
North-Eastern Region,Arunachal Pradesh,791102,2021,Q2,17388
North-Eastern Region,Arunachal Pradesh,791001,2021,Q2,13401
North-Eastern Region,Arunachal Pradesh,792103,2021,Q2,12890
North-Eastern Region,Arunachal Pradesh,792001,2021,Q2,10617
North-Eastern Region,Arunachal Pradesh,790104,2021,Q2,9711
North-Eastern Region,Arunachal Pradesh,792110,2021,Q2,9156
North-Eastern Region,Arunachal Pradesh,791109,2021,Q2,8470
North-Eastern Region,Arunachal Pradesh,791110,2021,Q3,30734
North-Eastern Region,Arunachal Pradesh,791111,2021,Q3,27265
North-Eastern Region,Arunachal Pradesh,791113,2021,Q3,19520
North-Eastern Region,Arunachal Pradesh,791102,2021,Q3,18855
North-Eastern Region,Arunachal Pradesh,791001,2021,Q3,14519
North-Eastern Region,Arunachal Pradesh,792103,2021,Q3,14068
North-Eastern Region,Arunachal Pradesh,792001,2021,Q3,11487
North-Eastern Region,Arunachal Pradesh,790104,2021,Q3,10467
North-Eastern Region,Arunachal Pradesh,792110,2021,Q3,9990
North-Eastern Region,Arunachal Pradesh,791109,2021,Q3,9111
North-Eastern Region,Arunachal Pradesh,791110,2021,Q4,32931
North-Eastern Region,Arunachal Pradesh,791111,2021,Q4,29128
North-Eastern Region,Arunachal Pradesh,791113,2021,Q4,20914
North-Eastern Region,Arunachal Pradesh,791102,2021,Q4,20261
North-Eastern Region,Arunachal Pradesh,791001,2021,Q4,15589
North-Eastern Region,Arunachal Pradesh,792103,2021,Q4,15154
North-Eastern Region,Arunachal Pradesh,792001,2021,Q4,12358
North-Eastern Region,Arunachal Pradesh,790104,2021,Q4,11211
North-Eastern Region,Arunachal Pradesh,792110,2021,Q4,10752
North-Eastern Region,Arunachal Pradesh,791109,2021,Q4,9729
North-Eastern Region,Arunachal Pradesh,791110,2022,Q1,34915
North-Eastern Region,Arunachal Pradesh,791111,2022,Q1,30912
North-Eastern Region,Arunachal Pradesh,791113,2022,Q1,22258
North-Eastern Region,Arunachal Pradesh,791102,2022,Q1,21601
North-Eastern Region,Arunachal Pradesh,791001,2022,Q1,16600
North-Eastern Region,Arunachal Pradesh,792103,2022,Q1,16282
North-Eastern Region,Arunachal Pradesh,792001,2022,Q1,13172
North-Eastern Region,Arunachal Pradesh,790104,2022,Q1,11905
North-Eastern Region,Arunachal Pradesh,792110,2022,Q1,11479
North-Eastern Region,Arunachal Pradesh,791109,2022,Q1,10306
North-Eastern Region,Arunachal Pradesh,791110,2022,Q2,36914
North-Eastern Region,Arunachal Pradesh,791111,2022,Q2,32620
North-Eastern Region,Arunachal Pradesh,791113,2022,Q2,23506
North-Eastern Region,Arunachal Pradesh,791102,2022,Q2,22850
North-Eastern Region,Arunachal Pradesh,791001,2022,Q2,17531
North-Eastern Region,Arunachal Pradesh,792103,2022,Q2,17259
North-Eastern Region,Arunachal Pradesh,792001,2022,Q2,13915
North-Eastern Region,Arunachal Pradesh,790104,2022,Q2,12565
North-Eastern Region,Arunachal Pradesh,792110,2022,Q2,12124
North-Eastern Region,Arunachal Pradesh,791109,2022,Q2,10908
North-Eastern Region,Arunachal Pradesh,791110,2022,Q3,39026
North-Eastern Region,Arunachal Pradesh,791111,2022,Q3,34393
North-Eastern Region,Arunachal Pradesh,791113,2022,Q3,24830
North-Eastern Region,Arunachal Pradesh,791102,2022,Q3,24093
North-Eastern Region,Arunachal Pradesh,791001,2022,Q3,18476
North-Eastern Region,Arunachal Pradesh,792103,2022,Q3,18186
North-Eastern Region,Arunachal Pradesh,792001,2022,Q3,14676
North-Eastern Region,Arunachal Pradesh,790104,2022,Q3,13227
North-Eastern Region,Arunachal Pradesh,792110,2022,Q3,12755
North-Eastern Region,Arunachal Pradesh,791109,2022,Q3,11498
North-Eastern Region,Arunachal Pradesh,791110,2022,Q4,40977
North-Eastern Region,Arunachal Pradesh,791111,2022,Q4,36205
North-Eastern Region,Arunachal Pradesh,791113,2022,Q4,26077
North-Eastern Region,Arunachal Pradesh,791102,2022,Q4,25161
North-Eastern Region,Arunachal Pradesh,791001,2022,Q4,19310
North-Eastern Region,Arunachal Pradesh,792103,2022,Q4,19033
North-Eastern Region,Arunachal Pradesh,792001,2022,Q4,15408
North-Eastern Region,Arunachal Pradesh,790104,2022,Q4,13837
North-Eastern Region,Arunachal Pradesh,792110,2022,Q4,13271
North-Eastern Region,Arunachal Pradesh,791109,2022,Q4,12089
North-Eastern Region,Assam,781032,2018,Q1,7209
North-Eastern Region,Assam,781001,2018,Q1,5507
North-Eastern Region,Assam,781022,2018,Q1,5418
North-Eastern Region,Assam,781038,2018,Q1,4731
North-Eastern Region,Assam,783380,2018,Q1,4571
North-Eastern Region,Assam,785001,2018,Q1,4526
North-Eastern Region,Assam,781011,2018,Q1,4127
North-Eastern Region,Assam,786001,2018,Q1,4122
North-Eastern Region,Assam,781009,2018,Q1,3639
North-Eastern Region,Assam,781028,2018,Q1,3517
North-Eastern Region,Assam,781032,2018,Q2,10189
North-Eastern Region,Assam,781022,2018,Q2,7914
North-Eastern Region,Assam,781001,2018,Q2,7685
North-Eastern Region,Assam,781038,2018,Q2,6711
North-Eastern Region,Assam,783380,2018,Q2,6411
North-Eastern Region,Assam,785001,2018,Q2,6375
North-Eastern Region,Assam,781011,2018,Q2,5954
North-Eastern Region,Assam,786001,2018,Q2,5881
North-Eastern Region,Assam,781009,2018,Q2,5216
North-Eastern Region,Assam,781028,2018,Q2,5010
North-Eastern Region,Assam,781032,2018,Q3,13555
North-Eastern Region,Assam,781022,2018,Q3,10377
North-Eastern Region,Assam,781001,2018,Q3,10057
North-Eastern Region,Assam,785001,2018,Q3,8633
North-Eastern Region,Assam,781038,2018,Q3,8582
North-Eastern Region,Assam,783380,2018,Q3,8312
North-Eastern Region,Assam,781011,2018,Q3,7916
North-Eastern Region,Assam,786001,2018,Q3,7732
North-Eastern Region,Assam,781028,2018,Q3,6759
North-Eastern Region,Assam,781009,2018,Q3,6651
North-Eastern Region,Assam,781032,2018,Q4,17802
North-Eastern Region,Assam,781022,2018,Q4,13976
North-Eastern Region,Assam,781001,2018,Q4,12969
North-Eastern Region,Assam,781038,2018,Q4,11283
North-Eastern Region,Assam,785001,2018,Q4,10937
North-Eastern Region,Assam,783380,2018,Q4,10374
North-Eastern Region,Assam,781011,2018,Q4,10054
North-Eastern Region,Assam,786001,2018,Q4,9765
North-Eastern Region,Assam,781028,2018,Q4,8801
North-Eastern Region,Assam,781019,2018,Q4,8559
North-Eastern Region,Assam,781032,2019,Q1,21003
North-Eastern Region,Assam,781022,2019,Q1,16624
North-Eastern Region,Assam,781001,2019,Q1,15399
North-Eastern Region,Assam,781038,2019,Q1,13630
North-Eastern Region,Assam,785001,2019,Q1,12724
North-Eastern Region,Assam,783380,2019,Q1,12282
North-Eastern Region,Assam,781011,2019,Q1,11982
North-Eastern Region,Assam,786001,2019,Q1,11437
North-Eastern Region,Assam,781028,2019,Q1,10474
North-Eastern Region,Assam,781019,2019,Q1,10045
North-Eastern Region,Assam,781032,2019,Q2,24543
North-Eastern Region,Assam,781022,2019,Q2,19460
North-Eastern Region,Assam,781001,2019,Q2,17922
North-Eastern Region,Assam,781038,2019,Q2,15681
North-Eastern Region,Assam,783380,2019,Q2,14452
North-Eastern Region,Assam,785001,2019,Q2,14373
North-Eastern Region,Assam,781011,2019,Q2,13970
North-Eastern Region,Assam,786001,2019,Q2,13366
North-Eastern Region,Assam,781009,2019,Q2,12874
North-Eastern Region,Assam,781028,2019,Q2,12313
North-Eastern Region,Assam,781032,2019,Q3,27912
North-Eastern Region,Assam,781022,2019,Q3,22162
North-Eastern Region,Assam,781001,2019,Q3,20205
North-Eastern Region,Assam,781038,2019,Q3,17651
North-Eastern Region,Assam,783380,2019,Q3,16289
North-Eastern Region,Assam,785001,2019,Q3,16065
North-Eastern Region,Assam,781011,2019,Q3,15923
North-Eastern Region,Assam,781009,2019,Q3,15432
North-Eastern Region,Assam,786001,2019,Q3,15231
North-Eastern Region,Assam,781028,2019,Q3,13989
North-Eastern Region,Assam,781032,2019,Q4,30419
North-Eastern Region,Assam,781022,2019,Q4,24236
North-Eastern Region,Assam,781001,2019,Q4,21980
North-Eastern Region,Assam,781038,2019,Q4,19306
North-Eastern Region,Assam,783380,2019,Q4,17946
North-Eastern Region,Assam,785001,2019,Q4,17515
North-Eastern Region,Assam,781011,2019,Q4,17500
North-Eastern Region,Assam,781009,2019,Q4,17023
North-Eastern Region,Assam,786001,2019,Q4,16755
North-Eastern Region,Assam,781028,2019,Q4,15378
North-Eastern Region,Assam,781032,2020,Q1,33205
North-Eastern Region,Assam,781022,2020,Q1,26607
North-Eastern Region,Assam,781001,2020,Q1,24106
North-Eastern Region,Assam,781038,2020,Q1,21242
North-Eastern Region,Assam,783380,2020,Q1,19871
North-Eastern Region,Assam,781011,2020,Q1,19355
North-Eastern Region,Assam,785001,2020,Q1,19193
North-Eastern Region,Assam,781009,2020,Q1,18666
North-Eastern Region,Assam,786001,2020,Q1,18552
North-Eastern Region,Assam,781028,2020,Q1,17121
North-Eastern Region,Assam,781032,2020,Q2,36494
North-Eastern Region,Assam,781022,2020,Q2,29237
North-Eastern Region,Assam,781001,2020,Q2,26634
North-Eastern Region,Assam,781038,2020,Q2,23439
North-Eastern Region,Assam,783380,2020,Q2,22873
North-Eastern Region,Assam,781011,2020,Q2,21654
North-Eastern Region,Assam,785001,2020,Q2,21271
North-Eastern Region,Assam,786001,2020,Q2,20738
North-Eastern Region,Assam,781009,2020,Q2,19800
North-Eastern Region,Assam,781028,2020,Q2,19046
North-Eastern Region,Assam,781032,2020,Q3,39646
North-Eastern Region,Assam,781022,2020,Q3,31853
North-Eastern Region,Assam,781001,2020,Q3,29045
North-Eastern Region,Assam,781038,2020,Q3,25600
North-Eastern Region,Assam,783380,2020,Q3,25150
North-Eastern Region,Assam,781011,2020,Q3,23762
North-Eastern Region,Assam,785001,2020,Q3,23212
North-Eastern Region,Assam,786001,2020,Q3,22736
North-Eastern Region,Assam,781028,2020,Q3,20913
North-Eastern Region,Assam,781009,2020,Q3,20809
North-Eastern Region,Assam,781032,2020,Q4,43335
North-Eastern Region,Assam,781022,2020,Q4,34873
North-Eastern Region,Assam,781001,2020,Q4,31894
North-Eastern Region,Assam,781038,2020,Q4,27985
North-Eastern Region,Assam,783380,2020,Q4,27308
North-Eastern Region,Assam,781011,2020,Q4,26044
North-Eastern Region,Assam,785001,2020,Q4,25298
North-Eastern Region,Assam,786001,2020,Q4,24846
North-Eastern Region,Assam,781028,2020,Q4,22952
North-Eastern Region,Assam,782435,2020,Q4,22802
North-Eastern Region,Assam,781032,2021,Q1,46783
North-Eastern Region,Assam,781022,2021,Q1,37652
North-Eastern Region,Assam,781001,2021,Q1,34483
North-Eastern Region,Assam,781038,2021,Q1,30260
North-Eastern Region,Assam,783380,2021,Q1,29414
North-Eastern Region,Assam,781011,2021,Q1,28064
North-Eastern Region,Assam,785001,2021,Q1,27259
North-Eastern Region,Assam,786001,2021,Q1,26762
North-Eastern Region,Assam,781028,2021,Q1,24813
North-Eastern Region,Assam,782435,2021,Q1,24658
North-Eastern Region,Assam,781032,2021,Q2,49999
North-Eastern Region,Assam,781022,2021,Q2,40254
North-Eastern Region,Assam,781001,2021,Q2,36847
North-Eastern Region,Assam,781038,2021,Q2,32353
North-Eastern Region,Assam,783380,2021,Q2,31551
North-Eastern Region,Assam,781011,2021,Q2,30045
North-Eastern Region,Assam,785001,2021,Q2,29194
North-Eastern Region,Assam,786001,2021,Q2,28664
North-Eastern Region,Assam,781028,2021,Q2,26557
North-Eastern Region,Assam,782435,2021,Q2,26455
North-Eastern Region,Assam,781032,2021,Q3,53594
North-Eastern Region,Assam,781022,2021,Q3,43191
North-Eastern Region,Assam,781001,2021,Q3,39514
North-Eastern Region,Assam,781038,2021,Q3,34724
North-Eastern Region,Assam,783380,2021,Q3,34031
North-Eastern Region,Assam,781011,2021,Q3,32293
North-Eastern Region,Assam,785001,2021,Q3,31327
North-Eastern Region,Assam,786001,2021,Q3,30785
North-Eastern Region,Assam,782435,2021,Q3,28639
North-Eastern Region,Assam,781028,2021,Q3,28555
North-Eastern Region,Assam,781032,2021,Q4,57249
North-Eastern Region,Assam,781022,2021,Q4,46108
North-Eastern Region,Assam,781001,2021,Q4,42225
North-Eastern Region,Assam,781038,2021,Q4,37135
North-Eastern Region,Assam,783380,2021,Q4,36481
North-Eastern Region,Assam,781011,2021,Q4,34495
North-Eastern Region,Assam,785001,2021,Q4,33508
North-Eastern Region,Assam,786001,2021,Q4,32892
North-Eastern Region,Assam,782435,2021,Q4,30729
North-Eastern Region,Assam,781028,2021,Q4,30534
North-Eastern Region,Assam,781032,2022,Q1,60632
North-Eastern Region,Assam,781022,2022,Q1,48859
North-Eastern Region,Assam,781001,2022,Q1,44765
North-Eastern Region,Assam,781038,2022,Q1,39366
North-Eastern Region,Assam,783380,2022,Q1,38840
North-Eastern Region,Assam,781011,2022,Q1,36583
North-Eastern Region,Assam,785001,2022,Q1,35517
North-Eastern Region,Assam,786001,2022,Q1,34879
North-Eastern Region,Assam,782435,2022,Q1,32753
North-Eastern Region,Assam,781028,2022,Q1,32414
North-Eastern Region,Assam,781032,2022,Q2,63866
North-Eastern Region,Assam,781022,2022,Q2,51543
North-Eastern Region,Assam,781001,2022,Q2,47222
North-Eastern Region,Assam,781038,2022,Q2,41519
North-Eastern Region,Assam,783380,2022,Q2,41067
North-Eastern Region,Assam,781011,2022,Q2,38612
North-Eastern Region,Assam,785001,2022,Q2,37438
North-Eastern Region,Assam,786001,2022,Q2,36760
North-Eastern Region,Assam,782435,2022,Q2,34642
North-Eastern Region,Assam,781028,2022,Q2,34231
North-Eastern Region,Assam,781032,2022,Q3,67280
North-Eastern Region,Assam,781022,2022,Q3,54277
North-Eastern Region,Assam,781001,2022,Q3,49784
North-Eastern Region,Assam,781038,2022,Q3,43745
North-Eastern Region,Assam,783380,2022,Q3,43396
North-Eastern Region,Assam,781011,2022,Q3,40762
North-Eastern Region,Assam,785001,2022,Q3,39413
North-Eastern Region,Assam,786001,2022,Q3,38716
